Run: 1, epoch: 18, HR@5: 0.3553, HR@10: 0.5099, HR@15: 0.6118, HR@20: 0.6760, NDCG@5: 0.2286, NDCG@10: 0.2784, NDCG@15: 0.3054, NDCG@20: 0.3205, AUC: 0.8225, kg train loss: 300.3045, cf train loss: 298.9988, cf eval loss: 39.1848 
Run: 1, epoch: 19, HR@5: 0.3684, HR@10: 0.5164, HR@15: 0.6168, HR@20: 0.6809, NDCG@5: 0.2435, NDCG@10: 0.2921, NDCG@15: 0.3188, NDCG@20: 0.3340, AUC: 0.8241, kg train loss: 299.1417, cf train loss: 299.4460, cf eval loss: 38.7879 
Run: 1, epoch: 20, HR@5: 0.3618, HR@10: 0.5312, HR@15: 0.6086, HR@20: 0.6891, NDCG@5: 0.2309, NDCG@10: 0.2852, NDCG@15: 0.3057, NDCG@20: 0.3247, AUC: 0.8261, kg train loss: 292.3844, cf train loss: 299.1624, cf eval loss: 38.6023 
Run: 1, epoch: 21, HR@5: 0.3405, HR@10: 0.5000, HR@15: 0.6020, HR@20: 0.6612, NDCG@5: 0.2280, NDCG@10: 0.2803, NDCG@15: 0.3073, NDCG@20: 0.3213, AUC: 0.8172, kg train loss: 290.1955, cf train loss: 298.8698, cf eval loss: 39.4866 
Run: 1, epoch: 22, HR@5: 0.3651, HR@10: 0.5132, HR@15: 0.6118, HR@20: 0.6711, NDCG@5: 0.2405, NDCG@10: 0.2877, NDCG@15: 0.3138, NDCG@20: 0.3278, AUC: 0.8236, kg train loss: 284.2029, cf train loss: 298.3722, cf eval loss: 38.7095 
Run: 1, epoch: 23, HR@5: 0.3487, HR@10: 0.5066, HR@15: 0.5954, HR@20: 0.6727, NDCG@5: 0.2293, NDCG@10: 0.2806, NDCG@15: 0.3043, NDCG@20: 0.3227, AUC: 0.8215, kg train loss: 278.7726, cf train loss: 298.7127, cf eval loss: 39.1453 
Run: 1, epoch: 24, HR@5: 0.3569, HR@10: 0.5280, HR@15: 0.6217, HR@20: 0.6842, NDCG@5: 0.2375, NDCG@10: 0.2929, NDCG@15: 0.3177, NDCG@20: 0.3324, AUC: 0.8285, kg train loss: 280.0031, cf train loss: 298.5535, cf eval loss: 38.2108 
Run: 1, epoch: 25, HR@5: 0.3684, HR@10: 0.5197, HR@15: 0.6086, HR@20: 0.6776, NDCG@5: 0.2452, NDCG@10: 0.2942, NDCG@15: 0.3178, NDCG@20: 0.3341, AUC: 0.8286, kg train loss: 277.6124, cf train loss: 297.6394, cf eval loss: 38.3485 
Run: 1, epoch: 26, HR@5: 0.3438, HR@10: 0.5280, HR@15: 0.6201, HR@20: 0.6776, NDCG@5: 0.2265, NDCG@10: 0.2855, NDCG@15: 0.3100, NDCG@20: 0.3236, AUC: 0.8242, kg train loss: 276.8723, cf train loss: 297.0909, cf eval loss: 38.5637 
Run: 1, epoch: 27, HR@5: 0.3618, HR@10: 0.5181, HR@15: 0.6250, HR@20: 0.6711, NDCG@5: 0.2364, NDCG@10: 0.2860, NDCG@15: 0.3145, NDCG@20: 0.3254, AUC: 0.8264, kg train loss: 271.3322, cf train loss: 297.4289, cf eval loss: 38.4151 
Run: 1, epoch: 28, HR@5: 0.3569, HR@10: 0.5148, HR@15: 0.6135, HR@20: 0.6826, NDCG@5: 0.2332, NDCG@10: 0.2838, NDCG@15: 0.3098, NDCG@20: 0.3262, AUC: 0.8224, kg train loss: 271.0273, cf train loss: 296.9197, cf eval loss: 38.9582 
Run: 1, epoch: 29, HR@5: 0.3503, HR@10: 0.5230, HR@15: 0.6118, HR@20: 0.6826, NDCG@5: 0.2354, NDCG@10: 0.2907, NDCG@15: 0.3140, NDCG@20: 0.3308, AUC: 0.8208, kg train loss: 269.4751, cf train loss: 297.1802, cf eval loss: 39.0611 
Run: 1, epoch: 30, HR@5: 0.3717, HR@10: 0.5132, HR@15: 0.6086, HR@20: 0.6826, NDCG@5: 0.2424, NDCG@10: 0.2876, NDCG@15: 0.3129, NDCG@20: 0.3303, AUC: 0.8246, kg train loss: 266.8268, cf train loss: 296.3394, cf eval loss: 38.8098 
Run: 1, Duration: 131.6219, HR@5: 0.3816, HR@10: 0.5312, HR@15: 0.6250, HR@20: 0.6891, NDCG@5: 0.2452, NDCG@10: 0.2942, NDCG@15: 0.3188, NDCG@20: 0.3341, AUC: 0.8286, kg_train_loss: 266.8268, cf_train_loss: 296.3394, cf_eval_loss: 38.8098 
Run: 2, epoch: 1, HR@5: 0.3224, HR@10: 0.4786, HR@15: 0.5559, HR@20: 0.6316, NDCG@5: 0.2068, NDCG@10: 0.2566, NDCG@15: 0.2772, NDCG@20: 0.2950, AUC: 0.7979, kg train loss: 541.3540, cf train loss: 390.6329, cf eval loss: 42.5343 
Run: 2, epoch: 2, HR@5: 0.3421, HR@10: 0.4737, HR@15: 0.5707, HR@20: 0.6299, NDCG@5: 0.2182, NDCG@10: 0.2608, NDCG@15: 0.2864, NDCG@20: 0.3004, AUC: 0.8040, kg train loss: 463.5629, cf train loss: 329.9804, cf eval loss: 41.7409 
Run: 2, epoch: 3, HR@5: 0.3306, HR@10: 0.4934, HR@15: 0.5987, HR@20: 0.6711, NDCG@5: 0.2188, NDCG@10: 0.2719, NDCG@15: 0.2998, NDCG@20: 0.3171, AUC: 0.8120, kg train loss: 454.9862, cf train loss: 320.1893, cf eval loss: 40.6368 
Run: 2, epoch: 4, HR@5: 0.3224, HR@10: 0.4836, HR@15: 0.5855, HR@20: 0.6661, NDCG@5: 0.2113, NDCG@10: 0.2633, NDCG@15: 0.2903, NDCG@20: 0.3095, AUC: 0.8135, kg train loss: 447.0095, cf train loss: 314.7676, cf eval loss: 40.3150 
Run: 2, epoch: 5, HR@5: 0.3306, HR@10: 0.4819, HR@15: 0.6020, HR@20: 0.6727, NDCG@5: 0.2179, NDCG@10: 0.2674, NDCG@15: 0.2993, NDCG@20: 0.3160, AUC: 0.8172, kg train loss: 440.2999, cf train loss: 311.3943, cf eval loss: 39.4746 
Run: 2, epoch: 6, HR@5: 0.3536, HR@10: 0.5066, HR@15: 0.6036, HR@20: 0.6760, NDCG@5: 0.2243, NDCG@10: 0.2732, NDCG@15: 0.2986, NDCG@20: 0.3157, AUC: 0.8154, kg train loss: 431.3281, cf train loss: 308.8401, cf eval loss: 39.9877 
Run: 2, epoch: 7, HR@5: 0.3470, HR@10: 0.5033, HR@15: 0.5987, HR@20: 0.6727, NDCG@5: 0.2348, NDCG@10: 0.2855, NDCG@15: 0.3108, NDCG@20: 0.3283, AUC: 0.8214, kg train loss: 415.1375, cf train loss: 308.6561, cf eval loss: 38.9074 
Run: 2, epoch: 8, HR@5: 0.3405, HR@10: 0.5148, HR@15: 0.6003, HR@20: 0.6678, NDCG@5: 0.2242, NDCG@10: 0.2811, NDCG@15: 0.3039, NDCG@20: 0.3199, AUC: 0.8181, kg train loss: 393.2594, cf train loss: 307.2930, cf eval loss: 39.5329 
Run: 2, epoch: 9, HR@5: 0.3586, HR@10: 0.5230, HR@15: 0.6168, HR@20: 0.6826, NDCG@5: 0.2370, NDCG@10: 0.2899, NDCG@15: 0.3149, NDCG@20: 0.3304, AUC: 0.8249, kg train loss: 375.9336, cf train loss: 305.4712, cf eval loss: 38.8794 
Run: 2, epoch: 10, HR@5: 0.3470, HR@10: 0.5099, HR@15: 0.5987, HR@20: 0.6628, NDCG@5: 0.2307, NDCG@10: 0.2828, NDCG@15: 0.3064, NDCG@20: 0.3216, AUC: 0.8161, kg train loss: 357.3103, cf train loss: 303.7330, cf eval loss: 39.8080 
Run: 2, epoch: 11, HR@5: 0.3503, HR@10: 0.5148, HR@15: 0.6135, HR@20: 0.6859, NDCG@5: 0.2286, NDCG@10: 0.2822, NDCG@15: 0.3083, NDCG@20: 0.3254, AUC: 0.8233, kg train loss: 344.8450, cf train loss: 303.6984, cf eval loss: 39.0061 
Run: 2, epoch: 12, HR@5: 0.3536, HR@10: 0.5099, HR@15: 0.6184, HR@20: 0.6891, NDCG@5: 0.2307, NDCG@10: 0.2813, NDCG@15: 0.3099, NDCG@20: 0.3265, AUC: 0.8191, kg train loss: 335.0740, cf train loss: 302.8298, cf eval loss: 39.2643 
Run: 2, epoch: 13, HR@5: 0.3520, HR@10: 0.5280, HR@15: 0.6184, HR@20: 0.6743, NDCG@5: 0.2300, NDCG@10: 0.2865, NDCG@15: 0.3106, NDCG@20: 0.3238, AUC: 0.8174, kg train loss: 324.8967, cf train loss: 302.5690, cf eval loss: 39.5234 
Run: 2, epoch: 14, HR@5: 0.3520, HR@10: 0.5049, HR@15: 0.6003, HR@20: 0.6809, NDCG@5: 0.2356, NDCG@10: 0.2848, NDCG@15: 0.3102, NDCG@20: 0.3292, AUC: 0.8211, kg train loss: 317.8225, cf train loss: 302.6921, cf eval loss: 39.1964 
Run: 2, epoch: 15, HR@5: 0.3586, HR@10: 0.5066, HR@15: 0.6217, HR@20: 0.6859, NDCG@5: 0.2375, NDCG@10: 0.2851, NDCG@15: 0.3158, NDCG@20: 0.3311, AUC: 0.8215, kg train loss: 311.6557, cf train loss: 301.2259, cf eval loss: 38.9566 
Run: 2, epoch: 16, HR@5: 0.3586, HR@10: 0.5148, HR@15: 0.6086, HR@20: 0.6711, NDCG@5: 0.2337, NDCG@10: 0.2834, NDCG@15: 0.3084, NDCG@20: 0.3233, AUC: 0.8203, kg train loss: 306.9859, cf train loss: 300.8066, cf eval loss: 39.1216 
Run: 2, epoch: 17, HR@5: 0.3602, HR@10: 0.5214, HR@15: 0.6135, HR@20: 0.6694, NDCG@5: 0.2343, NDCG@10: 0.2859, NDCG@15: 0.3104, NDCG@20: 0.3237, AUC: 0.8201, kg train loss: 301.9040, cf train loss: 299.8739, cf eval loss: 39.0520 
Run: 2, epoch: 18, HR@5: 0.3684, HR@10: 0.5197, HR@15: 0.6250, HR@20: 0.6826, NDCG@5: 0.2455, NDCG@10: 0.2943, NDCG@15: 0.3223, NDCG@20: 0.3360, AUC: 0.8221, kg train loss: 296.4715, cf train loss: 300.9768, cf eval loss: 38.7408 
Run: 2, epoch: 19, HR@5: 0.3553, HR@10: 0.5049, HR@15: 0.6250, HR@20: 0.6809, NDCG@5: 0.2339, NDCG@10: 0.2826, NDCG@15: 0.3144, NDCG@20: 0.3277, AUC: 0.8212, kg train loss: 292.9778, cf train loss: 299.9832, cf eval loss: 38.9715 
Run: 2, epoch: 20, HR@5: 0.3372, HR@10: 0.5066, HR@15: 0.6168, HR@20: 0.6908, NDCG@5: 0.2227, NDCG@10: 0.2776, NDCG@15: 0.3068, NDCG@20: 0.3242, AUC: 0.8232, kg train loss: 289.9322, cf train loss: 299.4794, cf eval loss: 38.7559 
Run: 2, epoch: 21, HR@5: 0.3454, HR@10: 0.5066, HR@15: 0.6168, HR@20: 0.6793, NDCG@5: 0.2275, NDCG@10: 0.2797, NDCG@15: 0.3088, NDCG@20: 0.3236, AUC: 0.8208, kg train loss: 285.5281, cf train loss: 298.5886, cf eval loss: 39.2011 
Run: 2, epoch: 22, HR@5: 0.3454, HR@10: 0.5066, HR@15: 0.6168, HR@20: 0.6727, NDCG@5: 0.2289, NDCG@10: 0.2810, NDCG@15: 0.3100, NDCG@20: 0.3231, AUC: 0.8213, kg train loss: 284.0239, cf train loss: 298.4299, cf eval loss: 38.8946 
Run: 2, epoch: 23, HR@5: 0.3553, HR@10: 0.5345, HR@15: 0.6234, HR@20: 0.6941, NDCG@5: 0.2336, NDCG@10: 0.2912, NDCG@15: 0.3148, NDCG@20: 0.3315, AUC: 0.8289, kg train loss: 279.2926, cf train loss: 298.3860, cf eval loss: 37.8118 
Run: 2, epoch: 24, HR@5: 0.3454, HR@10: 0.5099, HR@15: 0.6069, HR@20: 0.6809, NDCG@5: 0.2276, NDCG@10: 0.2814, NDCG@15: 0.3073, NDCG@20: 0.3248, AUC: 0.8271, kg train loss: 276.3088, cf train loss: 298.6240, cf eval loss: 38.2838 
Run: 2, epoch: 25, HR@5: 0.3602, HR@10: 0.5132, HR@15: 0.6135, HR@20: 0.6875, NDCG@5: 0.2357, NDCG@10: 0.2850, NDCG@15: 0.3116, NDCG@20: 0.3291, AUC: 0.8222, kg train loss: 279.6781, cf train loss: 297.5738, cf eval loss: 38.8791 
Run: 2, epoch: 26, HR@5: 0.3684, HR@10: 0.5181, HR@15: 0.6135, HR@20: 0.6760, NDCG@5: 0.2448, NDCG@10: 0.2930, NDCG@15: 0.3185, NDCG@20: 0.3333, AUC: 0.8233, kg train loss: 273.7859, cf train loss: 296.6610, cf eval loss: 38.9671 
Run: 2, epoch: 27, HR@5: 0.3372, HR@10: 0.5214, HR@15: 0.6217, HR@20: 0.6842, NDCG@5: 0.2263, NDCG@10: 0.2857, NDCG@15: 0.3123, NDCG@20: 0.3271, AUC: 0.8253, kg train loss: 272.4268, cf train loss: 297.3322, cf eval loss: 38.4556 
Run: 2, epoch: 28, HR@5: 0.3372, HR@10: 0.5115, HR@15: 0.6151, HR@20: 0.6776, NDCG@5: 0.2305, NDCG@10: 0.2864, NDCG@15: 0.3139, NDCG@20: 0.3287, AUC: 0.8264, kg train loss: 268.7543, cf train loss: 297.1024, cf eval loss: 38.4985 
Run: 2, epoch: 29, HR@5: 0.3734, HR@10: 0.5148, HR@15: 0.6365, HR@20: 0.6957, NDCG@5: 0.2406, NDCG@10: 0.2860, NDCG@15: 0.3183, NDCG@20: 0.3323, AUC: 0.8275, kg train loss: 268.9854, cf train loss: 297.0409, cf eval loss: 38.1332 
Run: 2, epoch: 30, HR@5: 0.3635, HR@10: 0.5066, HR@15: 0.6234, HR@20: 0.6859, NDCG@5: 0.2384, NDCG@10: 0.2841, NDCG@15: 0.3151, NDCG@20: 0.3299, AUC: 0.8252, kg train loss: 267.0282, cf train loss: 296.8540, cf eval loss: 38.3363 
Run: 2, Duration: 88.0415, HR@5: 0.3734, HR@10: 0.5345, HR@15: 0.6365, HR@20: 0.6957, NDCG@5: 0.2455, NDCG@10: 0.2943, NDCG@15: 0.3223, NDCG@20: 0.3360, AUC: 0.8289, kg_train_loss: 267.0282, cf_train_loss: 296.8540, cf_eval_loss: 38.3363 
Run: 3, epoch: 1, HR@5: 0.3306, HR@10: 0.4720, HR@15: 0.5806, HR@20: 0.6628, NDCG@5: 0.2162, NDCG@10: 0.2612, NDCG@15: 0.2899, NDCG@20: 0.3094, AUC: 0.8032, kg train loss: 543.8638, cf train loss: 398.9832, cf eval loss: 42.0026 
